# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16455695
    2      -0.16313104
    3       0.21753184
    4       0.27243334
    5       0.30195465
    6       0.20665425
