# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.07443474
    2      -0.11058921
    3       0.21268307
    4       0.30506645
    5       0.28287385
    6       0.23553110
