
  Energy       1     2.9913048702E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99313152     2.23055580
    4   ->     7     0.10803211     4.45430570
    4   ->     8     0.04174982    10.91571395
    6   ->     8     0.01455005     8.69196404
    5   ->     7     0.00717127     3.94890537
    1   ->     8     0.00333554    20.34703396
    2   ->     8     0.00120805    16.17605092
    3   ->    11     0.00020610    21.22566672
    2   ->     7     0.00009328     9.71464268
    3   ->     7     0.00008974     5.35363084
    1   ->    12     0.00008224    34.29297678
    1   ->     7     0.00007522    13.88562571
    6   ->    12     0.00006730    22.63790687
    3   ->     9     0.00004756    19.40459616
    6   ->    10     0.00003415    17.28696790
    3   ->     8     0.00002764    11.81503909
    5   ->    10     0.00002695    19.00531747
    5   ->    11     0.00002093    19.82094125
    3   ->    10     0.00001043    20.41004294
    6   ->     9     0.00001019    16.28152111
    1   ->     9     0.00000997    27.93659103
    5   ->     8     0.00000761    10.41031362
    2   ->    11     0.00000714    25.58667856
    2   ->    12     0.00000488    30.12199375
    4   ->    12     0.00000446    24.86165677
    6   ->    11     0.00000154    18.10259168
    5   ->    12     0.00000097    24.35625644
    2   ->    10     0.00000065    24.77105478
    3   ->    12     0.00000041    25.76098191
    1   ->    11     0.00000036    29.75766159
    2   ->     9     0.00000033    23.76560799
    1   ->    10     0.00000011    28.94203781
    4   ->    10     0.00000007    19.51071780
    5   ->     9     0.00000002    17.99987069
    4   ->    11     0.00000002    20.32634158
    4   ->     9     0.00000000    18.50527102

  Energy       2     4.0005376013E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99996981     3.94890537
    4   ->     7     0.00767085     4.45430570
    6   ->     7     0.00104287     2.23055580
    5   ->    10     0.00044934    19.00531747
    4   ->     8     0.00037151    10.91571395
    2   ->    11     0.00016806    25.58667856
    6   ->     8     0.00016463     8.69196404
    3   ->    10     0.00014069    20.41004294
    4   ->     9     0.00013761    18.50527102
    1   ->     9     0.00005764    27.93659103
    3   ->    12     0.00005748    25.76098191
    5   ->    12     0.00003868    24.35625644
    1   ->     8     0.00003164    20.34703396
    4   ->    11     0.00002790    20.32634158
    5   ->     8     0.00002113    10.41031362
    2   ->     9     0.00002103    23.76560799
    5   ->    11     0.00001544    19.82094125
    2   ->     8     0.00001380    16.17605092
    3   ->     8     0.00001275    11.81503909
    6   ->    11     0.00000962    18.10259168
    3   ->    11     0.00000944    21.22566672
    2   ->    10     0.00000732    24.77105478
    3   ->     9     0.00000696    19.40459616
    6   ->     9     0.00000472    16.28152111
    3   ->     7     0.00000425     5.35363084
    5   ->     9     0.00000307    17.99987069
    6   ->    12     0.00000202    22.63790687
    1   ->    12     0.00000173    34.29297678
    1   ->    10     0.00000140    28.94203781
    2   ->    12     0.00000134    30.12199375
    2   ->     7     0.00000131     9.71464268
    6   ->    10     0.00000094    17.28696790
    4   ->    10     0.00000049    19.51071780
    1   ->     7     0.00000018    13.88562571
    4   ->    12     0.00000004    24.86165677
    1   ->    11     0.00000001    29.75766159

  Energy       3     4.7350393233E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99927053     4.45430570
    4   ->     8     0.02633286    10.91571395
    6   ->     7     0.02487403     2.23055580
    6   ->     8     0.01107957     8.69196404
    5   ->     7     0.00446304     3.94890537
    1   ->     8     0.00171464    20.34703396
    2   ->     8     0.00059970    16.17605092
    3   ->     7     0.00052730     5.35363084
    5   ->    11     0.00006646    19.82094125
    5   ->     9     0.00005337    17.99987069
    2   ->     7     0.00003757     9.71464268
    1   ->     7     0.00002496    13.88562571
    6   ->    12     0.00002312    22.63790687
    6   ->    10     0.00002272    17.28696790
    3   ->     8     0.00002022    11.81503909
    2   ->    10     0.00001865    24.77105478
    3   ->    11     0.00001714    21.22566672
    4   ->    10     0.00001554    19.51071780
    1   ->    12     0.00001539    34.29297678
    4   ->    12     0.00001376    24.86165677
    3   ->     9     0.00000803    19.40459616
    3   ->    10     0.00000637    20.41004294
    6   ->    11     0.00000436    18.10259168
    5   ->     8     0.00000386    10.41031362
    6   ->     9     0.00000366    16.28152111
    4   ->     9     0.00000288    18.50527102
    2   ->    11     0.00000244    25.58667856
    3   ->    12     0.00000218    25.76098191
    1   ->    10     0.00000215    28.94203781
    2   ->     9     0.00000104    23.76560799
    4   ->    11     0.00000083    20.32634158
    5   ->    10     0.00000055    19.00531747
    5   ->    12     0.00000045    24.35625644
    1   ->     9     0.00000031    27.93659103
    2   ->    12     0.00000018    30.12199375
    1   ->    11     0.00000002    29.75766159

  Energy       4     5.3778982711E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999995     5.35363084
    4   ->     7     0.00026657     4.45430570
    5   ->    10     0.00007566    19.00531747
    4   ->     8     0.00007558    10.91571395
    3   ->    12     0.00006416    25.76098191
    2   ->     9     0.00004904    23.76560799
    4   ->    11     0.00003999    20.32634158
    6   ->     7     0.00003668     2.23055580
    6   ->     8     0.00003513     8.69196404
    3   ->    10     0.00002629    20.41004294
    5   ->    12     0.00002369    24.35625644
    1   ->     9     0.00002209    27.93659103
    1   ->    11     0.00001965    29.75766159
    5   ->    11     0.00001542    19.82094125
    6   ->     9     0.00001100    16.28152111
    5   ->     9     0.00001064    17.99987069
    5   ->     8     0.00000877    10.41031362
    4   ->     9     0.00000784    18.50527102
    2   ->    11     0.00000767    25.58667856
    1   ->     8     0.00000495    20.34703396
    3   ->     9     0.00000397    19.40459616
    4   ->    10     0.00000384    19.51071780
    1   ->    10     0.00000244    28.94203781
    2   ->     7     0.00000177     9.71464268
    6   ->    10     0.00000138    17.28696790
    2   ->     8     0.00000116    16.17605092
    6   ->    11     0.00000113    18.10259168
    2   ->    10     0.00000055    24.77105478
    5   ->     7     0.00000042     3.94890537
    6   ->    12     0.00000023    22.63790687
    3   ->     8     0.00000013    11.81503909
    1   ->    12     0.00000013    34.29297678
    1   ->     7     0.00000005    13.88562571
    3   ->    11     0.00000003    21.22566672
    2   ->    12     0.00000003    30.12199375
    4   ->    12     0.00000002    24.86165677

  Energy       5     8.9030403760E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99769038     8.69196404
    4   ->     8     0.06790685    10.91571395
    1   ->     8     0.00103784    20.34703396
    4   ->     7     0.00078469     4.45430570
    6   ->     7     0.00060325     2.23055580
    2   ->     7     0.00052433     9.71464268
    2   ->     8     0.00048497    16.17605092
    3   ->    11     0.00004205    21.22566672
    1   ->     7     0.00003857    13.88562571
    3   ->     8     0.00003450    11.81503909
    5   ->     7     0.00002203     3.94890537
    6   ->    12     0.00001961    22.63790687
    1   ->    12     0.00001919    34.29297678
    5   ->    11     0.00001876    19.82094125
    3   ->     9     0.00001502    19.40459616
    6   ->    10     0.00001398    17.28696790
    3   ->    10     0.00000992    20.41004294
    5   ->     8     0.00000840    10.41031362
    6   ->     9     0.00000300    16.28152111
    3   ->     7     0.00000255     5.35363084
    4   ->     9     0.00000196    18.50527102
    6   ->    11     0.00000159    18.10259168
    4   ->    12     0.00000152    24.86165677
    2   ->    12     0.00000143    30.12199375
    3   ->    12     0.00000133    25.76098191
    5   ->     9     0.00000116    17.99987069
    4   ->    11     0.00000080    20.32634158
    1   ->     9     0.00000051    27.93659103
    4   ->    10     0.00000050    19.51071780
    2   ->    11     0.00000022    25.58667856
    2   ->    10     0.00000017    24.77105478
    1   ->    11     0.00000012    29.75766159
    5   ->    12     0.00000008    24.35625644
    5   ->    10     0.00000008    19.00531747
    1   ->    10     0.00000007    28.94203781
    2   ->     9     0.00000001    23.76560799

  Energy       6     9.7382797023E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999970     9.71464268
    4   ->     8     0.00067085    10.91571395
    5   ->    11     0.00022353    19.82094125
    6   ->     8     0.00022059     8.69196404
    3   ->     9     0.00018389    19.40459616
    2   ->    10     0.00009469    24.77105478
    4   ->    10     0.00006430    19.51071780
    1   ->    12     0.00001813    34.29297678
    4   ->    12     0.00001604    24.86165677
    2   ->     8     0.00001488    16.17605092
    1   ->     8     0.00001123    20.34703396
    2   ->    12     0.00001103    30.12199375
    5   ->     9     0.00000787    17.99987069
    5   ->    10     0.00000757    19.00531747
    4   ->     9     0.00000707    18.50527102
    4   ->    11     0.00000581    20.32634158
    1   ->    10     0.00000573    28.94203781
    3   ->    11     0.00000564    21.22566672
    6   ->    12     0.00000503    22.63790687
    2   ->    11     0.00000367    25.58667856
    6   ->     7     0.00000331     2.23055580
    3   ->    10     0.00000295    20.41004294
    3   ->     8     0.00000252    11.81503909
    5   ->     8     0.00000220    10.41031362
    1   ->    11     0.00000216    29.75766159
    4   ->     7     0.00000172     4.45430570
    1   ->     9     0.00000103    27.93659103
    1   ->     7     0.00000093    13.88562571
    5   ->    12     0.00000057    24.35625644
    2   ->     9     0.00000056    23.76560799
    6   ->    10     0.00000052    17.28696790
    6   ->    11     0.00000041    18.10259168
    6   ->     9     0.00000037    16.28152111
