# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24984764
    2      -0.10329316
    3       0.18148505
    4       0.24779510
    5       0.24584968
    6       0.17831570
