# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.09779219
    2      -0.13058964
    3       0.31928286
    4       0.29148942
    5       0.29406192
    6       0.32354764
