          36           8
     1   S    1.5702476878E-01
 -9.7226762326E-01 -1.6055441678E-01 -1.3768019943E-02  1.0171667384E-02 -5.9303014087E-03 -1.5416821130E-03
  1.4905786234E-03  2.9068262092E-02 -2.5993078065E-03  2.7809841653E-03  3.0210735508E-02  1.4268943233E-02
  3.0480738629E-03 -1.4360172384E-02  4.9299740491E-03  9.4504015257E-05  4.1132010587E-03  1.8855150327E-03
  7.8495353417E-03  5.7176758338E-03  8.0629022007E-04 -1.9417064112E-03 -7.3588314180E-03 -5.0555458659E-03
 -3.8119409579E-03 -6.2958246116E-03  7.5085952403E-03 -2.5246732097E-04  3.7480277742E-03 -1.4311413838E-03
 -9.7202940192E-03 -1.1427363027E-03  2.8273132204E-03 -2.5299343311E-04 -5.8188251636E-03 -1.0179679448E-02
     2   S    2.4121045006E-01
  9.7917644311E-02 -8.1726290694E-01  4.4317579126E-01 -6.0141706883E-02  1.6143209145E-02  3.4862341452E-02
 -8.7934340643E-03 -5.4304038940E-03  6.7366259943E-03 -1.9620959021E-02  7.7007147114E-03 -2.2542109314E-02
 -8.6399648003E-03 -2.3114383793E-03  7.1953944702E-03  3.1384786912E-04  7.1747925140E-03  6.0456113309E-04
 -1.1066768469E-03 -1.5311031772E-02 -1.2875529243E-02 -1.5721363942E-02  1.4256733788E-02  4.9695305051E-03
 -1.1396598351E-02 -1.7304095947E-03 -1.0312998084E-02  5.2915715574E-03 -1.8589901697E-02  5.0709267829E-03
  5.2243093248E-02 -2.3927178662E-03 -8.8037624350E-03 -7.9191810946E-03  2.9546611787E-02  5.1400622345E-02
     3   S    2.8442921290E-01
 -4.8270034591E-02  3.3666142955E-01  8.7831520729E-01  1.3062402839E-01 -3.3793263022E-03 -8.0768130396E-02
 -3.6127085251E-03 -3.2994071451E-03 -4.7014399964E-03  9.5539839259E-03 -1.7678440003E-02  1.9673214436E-02
  2.1694471131E-04  5.3081262556E-03 -2.9138224345E-03 -2.8757340777E-03 -2.7576451165E-02  8.1968251835E-04
