# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06780923
    2      -0.12265365
    3       0.30638305
    4       0.29087350
    5       0.29539785
    6       0.29780849
