# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05675971
    2      -0.12665028
    3       0.22019980
    4       0.28516302
    5       0.26792553
    6       0.29660222
