# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03292137
    2      -0.09941884
    3       0.25339157
    4       0.28993385
    5       0.29519779
    6       0.22797426
