# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02759928
    2      -0.10400919
    3       0.26199000
    4       0.28740350
    5       0.30068859
    6       0.28152637
