# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16810434
    2      -0.15301522
    3       0.19193272
    4       0.30762091
    5       0.26539755
    6       0.21995969
