# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.11798509
    2      -0.12937703
    3       0.20317494
    4       0.30501084
    5       0.26990733
    6       0.23329882
