# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04336913
    2      -0.10524650
    3       0.27232448
    4       0.28834988
    5       0.29521674
    6       0.29272453
