# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.09021473
    2      -0.11729885
    3       0.24059196
    4       0.27312632
    5       0.30555625
    6       0.20780959
