# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05299251
    2      -0.12696572
    3       0.29170720
    4       0.28861665
    5       0.29516359
    6       0.30447079
